index,timestamp,tag,description,condition
3791,2026-01-02 08:26:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH
3792,2026-01-02 08:27:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
3793,2026-01-02 08:27:30.000,FI106,E-106 REBOILER INLET FLOW,LOW
3794,2026-01-02 08:27:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT
3795,2026-01-02 08:28:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT
3796,2026-01-02 08:28:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
3797,2026-01-02 08:28:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT RECOVERED
3798,2026-01-02 08:29:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT
3799,2026-01-02 08:29:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
3800,2026-01-02 08:29:30.000,PI100,COLUMN FEED PRESSURE,HIGH RECOVERED
3801,2026-01-02 08:30:00.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,FAULT
3802,2026-01-02 08:30:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT
3803,2026-01-02 08:30:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH
3804,2026-01-02 08:30:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
3805,2026-01-02 08:31:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
3806,2026-01-02 08:31:30.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,FAULT RECOVERED
3807,2026-01-02 08:32:00.000,FI110,TOLUENE PRODUCT FLOW,LOW
3808,2026-01-02 08:32:00.000,FI100,COLUMN FEED FLOW,LOW
3809,2026-01-02 08:32:00.000,TI100,COLUMN FEED TEMPERATURE,LOW RECOVERED
3810,2026-01-02 08:32:30.000,HS103A,P-103A PRODUCT PUMP MOTOR,TRIP
3811,2026-01-02 08:32:30.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
3812,2026-01-02 08:32:44.000,FI110,TOLUENE PRODUCT FLOW,LOW LOW
3813,2026-01-02 08:33:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
3814,2026-01-02 08:33:30.000,TI108,E-106 REBOILER INLET TEMPERATURE,LOW
3815,2026-01-02 08:33:30.000,FI106,E-106 REBOILER INLET FLOW,LOW
3816,2026-01-02 08:33:30.000,PI101,T-101 DISTILLATION COLUMN PRESSURE,HIGH RECOVERED
3817,2026-01-02 08:33:30.000,FI110,TOLUENE PRODUCT FLOW,LOW LOW RECOVERED
3818,2026-01-02 08:33:30.000,FI110,TOLUENE PRODUCT FLOW,LOW RECOVERED
3819,2026-01-02 08:34:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW
3820,2026-01-02 08:34:00.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
3821,2026-01-02 08:34:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT
3822,2026-01-02 08:34:30.000,HS103A,P-103A PRODUCT PUMP MOTOR,TRIP RECOVERED
3823,2026-01-02 08:34:51.000,FI100,COLUMN FEED FLOW,LOW LOW
3824,2026-01-02 08:35:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH RECOVERED
3825,2026-01-02 08:36:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT RECOVERED
3826,2026-01-02 08:36:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW RECOVERED
3827,2026-01-02 08:36:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
3828,2026-01-02 08:36:30.000,FI110,TOLUENE PRODUCT FLOW,LOW
3829,2026-01-02 08:36:30.000,TI108,E-106 REBOILER INLET TEMPERATURE,LOW RECOVERED
3830,2026-01-02 08:36:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
3831,2026-01-02 08:37:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
3832,2026-01-02 08:37:00.000,FI106,E-106 REBOILER INLET FLOW,LOW
3833,2026-01-02 08:37:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT
3834,2026-01-02 08:37:00.000,FI110,TOLUENE PRODUCT FLOW,LOW RECOVERED
3835,2026-01-02 08:37:30.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
3836,2026-01-02 08:38:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
3837,2026-01-02 08:38:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH
3838,2026-01-02 08:38:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
3839,2026-01-02 08:41:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
3840,2026-01-02 08:41:30.000,FI100,COLUMN FEED FLOW,LOW LOW RECOVERED
3841,2026-01-02 08:42:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW
3842,2026-01-02 08:43:00.000,FI106,E-106 REBOILER INLET FLOW,LOW
3843,2026-01-02 08:43:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT
3844,2026-01-02 08:43:30.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
3845,2026-01-02 08:44:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
3846,2026-01-02 08:44:00.000,FI106,E-106 REBOILER INLET FLOW,LOW
3847,2026-01-02 08:44:00.000,FI100,COLUMN FEED FLOW,LOW RECOVERED
3848,2026-01-02 08:45:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
3849,2026-01-02 08:46:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT
3850,2026-01-02 08:46:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
3851,2026-01-02 08:46:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH
3852,2026-01-02 08:47:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH
3853,2026-01-02 08:47:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT RECOVERED
3854,2026-01-02 08:47:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
3855,2026-01-02 08:48:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT
3856,2026-01-02 08:48:30.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
3857,2026-01-02 08:49:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
3858,2026-01-02 08:50:00.000,FI106,E-106 REBOILER INLET FLOW,LOW
3859,2026-01-02 08:50:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH RECOVERED
3860,2026-01-02 08:51:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
3861,2026-01-02 08:51:30.000,TI109,E-107 CONDENSER OUTLET TEMPERATURE,HIGH
3862,2026-01-02 08:52:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
3863,2026-01-02 08:53:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
3864,2026-01-02 08:54:00.000,TI103,T-101 DISTILLATION COLUMN TEMPERATURE 3,HIGH
3865,2026-01-02 08:54:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
3866,2026-01-02 08:54:00.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
3867,2026-01-02 08:55:30.000,TI103,T-101 DISTILLATION COLUMN TEMPERATURE 3,HIGH RECOVERED
3868,2026-01-02 08:56:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH
3869,2026-01-02 08:56:30.000,FI106,E-106 REBOILER INLET FLOW,LOW
3870,2026-01-02 08:57:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
3871,2026-01-02 08:57:00.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
3872,2026-01-02 08:57:00.000,TI109,E-107 CONDENSER OUTLET TEMPERATURE,HIGH RECOVERED
3873,2026-01-02 08:57:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH
3874,2026-01-02 08:58:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT
3875,2026-01-02 08:58:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW RECOVERED
3876,2026-01-02 08:58:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
3877,2026-01-02 08:58:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
3878,2026-01-02 08:59:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH
3879,2026-01-02 09:00:00.000,FI106,E-106 REBOILER INLET FLOW,LOW
3880,2026-01-02 09:00:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT
3881,2026-01-02 09:00:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
3882,2026-01-02 09:01:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW
3883,2026-01-02 09:01:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
3884,2026-01-02 09:01:30.000,FI110,TOLUENE PRODUCT FLOW,LOW
3885,2026-01-02 09:02:00.000,FI110,TOLUENE PRODUCT FLOW,LOW RECOVERED
3886,2026-01-02 09:02:30.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
3887,2026-01-02 09:03:00.000,FI101,T-101 REFLUX FLOW,LOW
3888,2026-01-02 09:03:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
3889,2026-01-02 09:04:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
3890,2026-01-02 09:05:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH
3891,2026-01-02 09:05:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH RECOVERED
3892,2026-01-02 09:05:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
3893,2026-01-02 09:05:30.042,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,LOW
3894,2026-01-02 09:05:30.105,SD101,T-101 EMERGENCY SHUTDOWN SYSTEM,ACTIVATED
3895,2026-01-02 09:05:30.112,SD101,T-101 EMERGENCY SHUTDOWN SYSTEM,FAULT
3896,2026-01-02 09:05:30.182,HS103A,P-103A PRODUCT PUMP MOTOR,TRIP
3897,2026-01-02 09:05:30.678,TI109,E-107 CONDENSER OUTLET TEMPERATURE,HIGH
3898,2026-01-02 09:05:30.884,GD101,T-101 AREA GAS DETECTOR,HIGH
3899,2026-01-02 09:05:30.960,FI110,TOLUENE PRODUCT FLOW,LOW
3900,2026-01-02 09:05:30.965,PI200,INSTRUMENT AIR HEADER PRESSURE,LOW
3901,2026-01-02 09:06:00.000,FI110,TOLUENE PRODUCT FLOW,LOW RECOVERED
3902,2026-01-02 09:06:00.000,GD101,T-101 AREA GAS DETECTOR,HIGH RECOVERED
3903,2026-01-02 09:06:00.000,SD101,T-101 EMERGENCY SHUTDOWN SYSTEM,FAULT RECOVERED
3904,2026-01-02 09:06:30.000,SD101,T-101 EMERGENCY SHUTDOWN SYSTEM,ACTIVATED RECOVERED
3905,2026-01-02 09:07:00.000,FI101,T-101 REFLUX FLOW,LOW RECOVERED
3906,2026-01-02 09:07:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
3907,2026-01-02 09:08:00.000,FI106,E-106 REBOILER INLET FLOW,LOW
3908,2026-01-02 09:09:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH
3909,2026-01-02 09:09:30.000,GD101,T-101 AREA GAS DETECTOR,HIGH
3910,2026-01-02 09:10:00.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
3911,2026-01-02 09:10:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT
3912,2026-01-02 09:11:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH
3913,2026-01-02 09:11:52.000,GD101,T-101 AREA GAS DETECTOR,HIGH HIGH
3914,2026-01-02 09:12:00.000,TI109,E-107 CONDENSER OUTLET TEMPERATURE,HIGH RECOVERED
3915,2026-01-02 09:12:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
3916,2026-01-02 09:12:30.000,PI200,INSTRUMENT AIR HEADER PRESSURE,LOW RECOVERED
3917,2026-01-02 09:13:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW RECOVERED
3918,2026-01-02 09:13:00.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,LOW RECOVERED
3919,2026-01-02 09:13:30.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,LOW
3920,2026-01-02 09:13:30.000,PSV101,T-101 PRESSURE SAFETY VALVE,OPEN
3921,2026-01-02 09:14:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
3922,2026-01-02 09:14:30.000,FI106,E-106 REBOILER INLET FLOW,LOW
3923,2026-01-02 09:15:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW
3924,2026-01-02 09:15:00.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,LOW RECOVERED
3925,2026-01-02 09:15:00.000,PSV101,T-101 PRESSURE SAFETY VALVE,OPEN RECOVERED
3926,2026-01-02 09:15:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
3927,2026-01-02 09:15:00.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
3928,2026-01-02 09:15:30.000,FI106,E-106 REBOILER INLET FLOW,LOW
3929,2026-01-02 09:16:30.000,GD101,T-101 AREA GAS DETECTOR,HIGH HIGH RECOVERED
3930,2026-01-02 09:16:30.000,GD101,T-101 AREA GAS DETECTOR,HIGH RECOVERED
3931,2026-01-02 09:16:51.000,FI106,E-106 REBOILER INLET FLOW,LOW LOW
3932,2026-01-02 09:17:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
3933,2026-01-02 09:17:00.000,FI110,TOLUENE PRODUCT FLOW,LOW
3934,2026-01-02 09:17:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
3935,2026-01-02 09:18:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
3936,2026-01-02 09:18:00.000,FI100,COLUMN FEED FLOW,LOW
3937,2026-01-02 09:18:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH RECOVERED
3938,2026-01-02 09:18:30.000,FI106,E-106 REBOILER INLET FLOW,LOW LOW RECOVERED
3939,2026-01-02 09:18:30.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
3940,2026-01-02 09:19:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT RECOVERED
3941,2026-01-02 09:19:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
3942,2026-01-02 09:19:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT
3943,2026-01-02 09:20:00.000,FI106,E-106 REBOILER INLET FLOW,LOW
3944,2026-01-02 09:20:00.000,FI100,COLUMN FEED FLOW,LOW RECOVERED
3945,2026-01-02 09:20:30.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
3946,2026-01-02 09:21:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT
3947,2026-01-02 09:21:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
3948,2026-01-02 09:21:00.000,HS103A,P-103A PRODUCT PUMP MOTOR,TRIP RECOVERED
3949,2026-01-02 09:21:00.000,FI110,TOLUENE PRODUCT FLOW,LOW RECOVERED
3950,2026-01-02 09:21:30.000,FI106,E-106 REBOILER INLET FLOW,LOW
3951,2026-01-02 09:21:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT
3952,2026-01-02 09:22:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
3953,2026-01-02 09:22:00.000,FI100,COLUMN FEED FLOW,HIGH
3954,2026-01-02 09:22:30.000,FI107,E-107 COOLING WATER FLOW,FAULT
3955,2026-01-02 09:23:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
3956,2026-01-02 09:24:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
3957,2026-01-02 09:24:30.000,TI109,E-107 CONDENSER OUTLET TEMPERATURE,HIGH
3958,2026-01-02 09:24:30.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
3959,2026-01-02 09:25:30.000,TI103,T-101 DISTILLATION COLUMN TEMPERATURE 3,LOW
3960,2026-01-02 09:25:30.000,FI100,COLUMN FEED FLOW,HIGH RECOVERED
3961,2026-01-02 09:26:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
3962,2026-01-02 09:26:00.000,TI109,E-107 CONDENSER OUTLET TEMPERATURE,HIGH RECOVERED
3963,2026-01-02 09:26:30.000,FI106,E-106 REBOILER INLET FLOW,LOW
3964,2026-01-02 09:27:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT RECOVERED
3965,2026-01-02 09:27:00.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
3966,2026-01-02 09:28:00.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,HIGH
3967,2026-01-02 09:28:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW RECOVERED
3968,2026-01-02 09:28:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
3969,2026-01-02 09:28:30.000,FI107,E-107 COOLING WATER FLOW,FAULT RECOVERED
3970,2026-01-02 09:29:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT
3971,2026-01-02 09:29:00.000,TI103,T-101 DISTILLATION COLUMN TEMPERATURE 3,LOW RECOVERED
3972,2026-01-02 09:30:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
3973,2026-01-02 09:30:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
3974,2026-01-02 09:31:00.000,FI106,E-106 REBOILER INLET FLOW,LOW
3975,2026-01-02 09:31:30.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
3976,2026-01-02 09:32:00.000,FI106,E-106 REBOILER INLET FLOW,LOW
3977,2026-01-02 09:32:30.000,PI201,STEAM HEADER PRESSURE,LOW
3978,2026-01-02 09:33:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
3979,2026-01-02 09:33:00.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
3980,2026-01-02 09:33:30.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,HIGH RECOVERED
3981,2026-01-02 09:34:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
3982,2026-01-02 09:34:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
3983,2026-01-02 09:36:30.000,PI201,STEAM HEADER PRESSURE,LOW RECOVERED
3984,2026-01-02 09:37:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW
3985,2026-01-02 09:38:00.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,LOW
3986,2026-01-02 09:38:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH
3987,2026-01-02 09:38:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT
3988,2026-01-02 09:38:36.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,LOW LOW
3989,2026-01-02 09:39:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
3990,2026-01-02 09:39:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH
3991,2026-01-02 09:39:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW RECOVERED
3992,2026-01-02 09:40:00.000,FI106,E-106 REBOILER INLET FLOW,LOW
3993,2026-01-02 09:40:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
3994,2026-01-02 09:40:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT
3995,2026-01-02 09:40:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH
3996,2026-01-02 09:41:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT
3997,2026-01-02 09:41:00.000,FI107,E-107 COOLING WATER FLOW,FAULT
3998,2026-01-02 09:41:00.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,LOW LOW RECOVERED
3999,2026-01-02 09:41:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
4000,2026-01-02 09:42:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH RECOVERED
4001,2026-01-02 09:43:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH
4002,2026-01-02 09:43:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW
4003,2026-01-02 09:43:30.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,LOW RECOVERED
4004,2026-01-02 09:44:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
4005,2026-01-02 09:44:30.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
4006,2026-01-02 09:45:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT
4007,2026-01-02 09:47:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW RECOVERED
4008,2026-01-02 09:48:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT RECOVERED
4009,2026-01-02 09:48:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH RECOVERED
4010,2026-01-02 09:49:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
4011,2026-01-02 09:49:00.000,FI107,E-107 COOLING WATER FLOW,FAULT RECOVERED
4012,2026-01-02 09:50:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT
4013,2026-01-02 09:50:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH
4014,2026-01-02 09:50:30.000,FI106,E-106 REBOILER INLET FLOW,LOW
4015,2026-01-02 09:50:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT
4016,2026-01-02 09:51:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
4017,2026-01-02 09:51:00.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
4018,2026-01-02 09:51:30.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,HIGH
4019,2026-01-02 09:52:00.000,FI106,E-106 REBOILER INLET FLOW,LOW
4020,2026-01-02 09:52:00.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,HIGH RECOVERED
4021,2026-01-02 09:52:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
4022,2026-01-02 09:52:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT RECOVERED
4023,2026-01-02 09:53:30.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
4024,2026-01-02 09:54:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT
4025,2026-01-02 09:56:00.000,FI106,E-106 REBOILER INLET FLOW,LOW
4026,2026-01-02 09:56:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT RECOVERED
4027,2026-01-02 09:57:00.000,PI101,T-101 DISTILLATION COLUMN PRESSURE,HIGH
4028,2026-01-02 09:57:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT
4029,2026-01-02 09:57:00.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
4030,2026-01-02 09:58:00.000,PI101,T-101 DISTILLATION COLUMN PRESSURE,HIGH RECOVERED
4031,2026-01-02 09:58:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
4032,2026-01-02 10:00:00.000,FI106,E-106 REBOILER INLET FLOW,LOW
4033,2026-01-02 10:00:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT
4034,2026-01-02 10:00:30.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
4035,2026-01-02 10:01:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH
4036,2026-01-02 10:01:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
4037,2026-01-02 10:02:30.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,FAULT
4038,2026-01-02 10:04:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
4039,2026-01-02 10:04:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH RECOVERED
4040,2026-01-02 10:04:30.000,TI104,T-101 DISTILLATION COLUMN TEMPERATURE 4,FAULT RECOVERED
4041,2026-01-02 10:04:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
4042,2026-01-02 10:05:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH
4043,2026-01-02 10:05:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT
4044,2026-01-02 10:05:30.000,FI106,E-106 REBOILER INLET FLOW,LOW
4045,2026-01-02 10:06:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,LOW
4046,2026-01-02 10:06:30.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
4047,2026-01-02 10:07:00.000,FI106,E-106 REBOILER INLET FLOW,LOW
4048,2026-01-02 10:07:30.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
4049,2026-01-02 10:08:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH
4050,2026-01-02 10:08:00.000,FI106,E-106 REBOILER INLET FLOW,LOW
4051,2026-01-02 10:08:00.000,FI111,BENZENE PRODUCT FLOW,HIGH
4052,2026-01-02 10:08:39.000,FI106,E-106 REBOILER INLET FLOW,LOW LOW
4053,2026-01-02 10:09:00.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH RECOVERED
4054,2026-01-02 10:09:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH
4055,2026-01-02 10:09:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
4056,2026-01-02 10:10:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
4057,2026-01-02 10:10:00.000,FI106,E-106 REBOILER INLET FLOW,LOW LOW RECOVERED
4058,2026-01-02 10:10:00.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
4059,2026-01-02 10:10:00.000,FI111,BENZENE PRODUCT FLOW,HIGH RECOVERED
4060,2026-01-02 10:10:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH
4061,2026-01-02 10:10:30.000,FI106,E-106 REBOILER INLET FLOW,LOW
4062,2026-01-02 10:10:30.000,FI106,E-106 REBOILER INLET FLOW,FAULT
4063,2026-01-02 10:11:00.000,FI106,E-106 REBOILER INLET FLOW,FAULT RECOVERED
4064,2026-01-02 10:11:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,FAULT
4065,2026-01-02 10:11:30.000,FI106,E-106 REBOILER INLET FLOW,LOW RECOVERED
4066,2026-01-02 10:12:00.000,FI106,E-106 REBOILER INLET FLOW,HIGH RECOVERED
4067,2026-01-02 10:12:30.000,TI101,T-101 DISTILLATION COLUMN TEMPERATURE 1,HIGH RECOVERED
4068,2026-01-02 10:13:00.000,FI106,E-106 REBOILER INLET FLOW,LOW
4069,2026-01-02 10:13:00.000,HS102A,P-102A REFLUX PUMP MOTOR,OVERLOAD
4070,2026-01-02 10:13:30.000,TIC102,T-101 DISTILLATION COLUMN TEMPERATURE CONTROLLER,FAULT RECOVERED
4071,2026-01-02 10:14:30.000,FI106,E-106 REBOILER INLET FLOW,HIGH
