,time,alarm_text
1887,2024-05-03 09:39:13,TT-3232: Pump P-132 Outlet Temperature - Low
1888,2024-05-03 09:43:58,PT-3434: Compressor C-134 Discharge Pressure - Low-Low
1889,2024-05-03 09:47:49,FT-3333: Vessel V-133 Flow Rate - High
1890,2024-05-03 09:50:51,LT-3535: Vessel V-135 Liquid Level - High
1891,2024-05-03 09:51:24,FT-4949: Vessel V-149 Flow Rate - High
1892,2024-05-03 09:51:58,FT-2929: Vessel V-129 Flow Rate - Low-Low
1893,2024-05-03 09:56:10,TT-4444: Pump P-144 Inlet Temperature - High
1894,2024-05-03 09:56:10,TT-1616: Pump P-116 Outlet Temperature - Low
1895,2024-05-03 09:56:10,TT-4848: Pump P-148 Outlet Temperature - Low
1896,2024-05-03 10:00:52,PT-2626: Compressor C-126 Discharge Pressure - Low
1897,2024-05-03 10:05:31,FT-5005: Vessel V-105 Flow Rate - Low-Low
1898,2024-05-03 10:05:43,PT-3434: Compressor C-134 Discharge Pressure - Low-Low
1899,2024-05-03 10:08:25,FT-1717: Vessel V-117 Flow Rate - Low-Low
1900,2024-05-03 10:11:43,LT-4747: Vessel V-147 Liquid Level - High-High
1901,2024-05-03 10:13:13,FT-4545: Vessel V-145 Flow Rate - Low-Low
1902,2024-05-03 10:16:19,TT-2424: Pump P-124 Outlet Temperature - High
1903,2024-05-03 10:19:46,LT-3535: Vessel V-135 Liquid Level - High
1904,2024-05-03 10:22:41,LT-2323: Vessel V-123 Liquid Level - Low-Low
1905,2024-05-03 10:24:58,PT-6006: Compressor C-106 Suction Pressure - Low
1906,2024-05-03 10:26:10,PT-3003: Pump P-103 Discharge Pressure - High-High
1907,2024-05-03 10:27:37,PT-3030: Compressor C-130 Suction Pressure - High
1908,2024-05-03 10:28:34,LT-2002: Compressor C-102 Liquid Level - Low
1909,2024-05-03 10:30:50,PT-1414: Compressor C-114 Suction Pressure - Low
1910,2024-05-03 10:30:50,PT-2626: Compressor C-126 Discharge Pressure - Low
1911,2024-05-03 10:30:50,PT-2222: Compressor C-122 Suction Pressure - High
1912,2024-05-03 10:33:05,TT-4444: Pump P-144 Inlet Temperature - High
1913,2024-05-03 10:33:05,TT-1616: Pump P-116 Outlet Temperature - Low
1914,2024-05-03 10:33:05,TT-4848: Pump P-148 Outlet Temperature - Low
1915,2024-05-03 10:36:26,LT-1111: Pump P-111 Liquid Level - High
1916,2024-05-03 10:38:32,FT-4949: Vessel V-149 Flow Rate - High
1917,2024-05-03 10:40:06,FT-9009: Vessel V-109 Flow Rate - High
1918,2024-05-03 10:40:54,LT-7007: Vessel V-107 Liquid Level - High-High
1919,2024-05-03 10:40:54,FV-1001: Vessel V-101 Pressure - High
1920,2024-05-03 10:40:54,LT-3939: Vessel V-139 Liquid Level - Low-Low
1921,2024-05-03 10:44:57,LT-3939: Vessel V-139 Liquid Level - Low-Low
1922,2024-05-03 10:48:03,FT-1313: Vessel V-113 Flow Rate - High-High
1923,2024-05-03 10:50:05,TT-4444: Pump P-144 Inlet Temperature - High
1924,2024-05-03 10:50:05,TT-1616: Pump P-116 Outlet Temperature - Low
1925,2024-05-03 10:50:05,TT-4848: Pump P-148 Outlet Temperature - Low
1926,2024-05-03 10:51:02,FT-1717: Vessel V-117 Flow Rate - Low-Low
1927,2024-05-03 10:52:19,PT-2222: Compressor C-122 Suction Pressure - High
1928,2024-05-03 10:52:41,FT-4949: Vessel V-149 Flow Rate - High
1929,2024-05-03 10:54:32,PT-3003: Pump P-103 Discharge Pressure - High-High
1930,2024-05-03 10:58:09,FT-2929: Vessel V-129 Flow Rate - Low-Low
1931,2024-05-03 11:02:05,FT-2525: Vessel V-125 Flow Rate - High-High
1932,2024-05-03 11:06:00,PT-1010: Compressor C-110 Discharge Pressure - Low-Low
1933,2024-05-03 11:08:42,TT-4848: Pump P-148 Outlet Temperature - Low
1934,2024-05-03 11:09:34,PT-3003: Pump P-103 Discharge Pressure - High-High
1935,2024-05-03 11:10:46,FT-1717: Vessel V-117 Flow Rate - Low-Low
1936,2024-05-03 11:14:54,LT-2323: Vessel V-123 Liquid Level - Low-Low
1937,2024-05-03 11:16:36,PT-4242: Compressor C-142 Discharge Pressure - High-High
1938,2024-05-03 11:19:37,LT-2323: Vessel V-123 Liquid Level - Low-Low
1939,2024-05-03 11:23:54,FT-2525: Vessel V-125 Flow Rate - High-High
1940,2024-05-03 11:26:26,FT-1717: Vessel V-117 Flow Rate - Low-Low
1941,2024-05-03 11:28:43,FT-1313: Vessel V-113 Flow Rate - High-High
1942,2024-05-03 11:30:20,TT-3232: Pump P-132 Outlet Temperature - Low
1943,2024-05-03 11:33:42,PT-4646: Compressor C-146 Suction Pressure - High
1944,2024-05-03 11:37:54,PT-1010: Compressor C-110 Discharge Pressure - Low-Low
1945,2024-05-03 11:38:33,LT-2323: Vessel V-123 Liquid Level - Low-Low
1946,2024-05-03 11:42:46,LT-2323: Vessel V-123 Liquid Level - Low-Low
1947,2024-05-03 11:44:55,LT-2002: Compressor C-102 Liquid Level - Low
1948,2024-05-03 11:47:06,TT-4444: Pump P-144 Inlet Temperature - High
1949,2024-05-03 11:47:06,TT-1616: Pump P-116 Outlet Temperature - Low
1950,2024-05-03 11:47:06,TT-4848: Pump P-148 Outlet Temperature - Low
1951,2024-05-03 11:49:54,FT-3737: Vessel V-137 Flow Rate - High-High
1952,2024-05-03 11:54:17,PT-1010: Compressor C-110 Discharge Pressure - Low-Low
1953,2024-05-03 11:54:33,LT-1515: Vessel V-115 Liquid Level - High-High
1954,2024-05-03 11:59:13,LT-4343: Vessel V-143 Liquid Level - Low
1955,2024-05-03 12:01:53,TT-1212: Heat Exchanger E-112 Inlet Temperature - Low
1956,2024-05-03 12:01:53,TT-2828: Heat Exchanger E-128 Inlet Temperature - Low
1957,2024-05-03 12:01:53,TT-4004: Heat Exchanger E-104 Outlet Temperature - High
1958,2024-05-03 12:03:25,TT-4040: Heat Exchanger E-140 Outlet Temperature - High
1959,2024-05-03 12:07:04,TT-4444: Pump P-144 Inlet Temperature - High
1960,2024-05-03 12:07:04,TT-1616: Pump P-116 Outlet Temperature - Low
1961,2024-05-03 12:07:04,TT-4848: Pump P-148 Outlet Temperature - Low
1962,2024-05-03 12:09:47,LT-7007: Vessel V-107 Liquid Level - High-High
1963,2024-05-03 12:11:40,LT-1111: Pump P-111 Liquid Level - High
1964,2024-05-03 12:16:29,PT-1414: Compressor C-114 Suction Pressure - Low
1965,2024-05-03 12:19:49,PT-6006: Compressor C-106 Suction Pressure - Low
1966,2024-05-03 12:21:23,FT-2525: Vessel V-125 Flow Rate - High-High
1967,2024-05-03 12:24:23,LT-7007: Vessel V-107 Liquid Level - High-High
1968,2024-05-03 12:28:26,PT-4646: Compressor C-146 Suction Pressure - High
1969,2024-05-03 12:32:15,FT-3333: Vessel V-133 Flow Rate - High
1970,2024-05-03 12:33:45,TT-3232: Pump P-132 Outlet Temperature - Low
1971,2024-05-03 12:34:09,TT-8008: Pump P-108 Inlet Temperature - Low
1972,2024-05-03 12:36:23,TT-4004: Heat Exchanger E-104 Outlet Temperature - High
1973,2024-05-03 12:38:19,PT-1414: Compressor C-114 Suction Pressure - Low
1974,2024-05-03 12:38:19,PT-2626: Compressor C-126 Discharge Pressure - Low
1975,2024-05-03 12:38:19,PT-2222: Compressor C-122 Suction Pressure - High
1976,2024-05-03 12:40:07,LT-3131: Vessel V-131 Liquid Level - High-High
1977,2024-05-03 12:40:10,LT-4343: Vessel V-143 Liquid Level - Low
1978,2024-05-03 12:42:11,PT-1414: Compressor C-114 Suction Pressure - Low
1979,2024-05-03 12:42:45,PT-6006: Compressor C-106 Suction Pressure - Low
1980,2024-05-03 12:42:58,FT-9009: Vessel V-109 Flow Rate - High
1981,2024-05-03 12:44:40,FT-5005: Vessel V-105 Flow Rate - Low-Low
1982,2024-05-03 12:49:11,FT-2929: Vessel V-129 Flow Rate - Low-Low
1983,2024-05-03 12:50:57,PT-5050: Compressor C-150 Discharge Pressure - Low-Low
1984,2024-05-03 12:54:52,TT-1212: Heat Exchanger E-112 Inlet Temperature - Low
1985,2024-05-03 12:58:40,TT-8008: Pump P-108 Inlet Temperature - Low
1986,2024-05-03 13:02:15,TT-2424: Pump P-124 Outlet Temperature - High
1987,2024-05-03 13:03:04,PT-5050: Compressor C-150 Discharge Pressure - Low-Low
1988,2024-05-03 13:05:14,FT-2929: Vessel V-129 Flow Rate - Low-Low
1989,2024-05-03 13:08:24,FT-1313: Vessel V-113 Flow Rate - High-High
1990,2024-05-03 13:10:17,TT-2424: Pump P-124 Outlet Temperature - High
1991,2024-05-03 13:13:25,TT-4444: Pump P-144 Inlet Temperature - High
1992,2024-05-03 13:13:25,TT-1616: Pump P-116 Outlet Temperature - Low
1993,2024-05-03 13:13:25,TT-4848: Pump P-148 Outlet Temperature - Low
1994,2024-05-03 13:17:27,TT-2424: Pump P-124 Outlet Temperature - High
1995,2024-05-03 13:19:45,LT-4747: Vessel V-147 Liquid Level - High-High
1996,2024-05-03 13:22:31,LT-3131: Vessel V-131 Liquid Level - High-High
1997,2024-05-03 13:26:22,TT-3636: Pump P-136 Inlet Temperature - Low
1998,2024-05-03 13:29:17,TT-3636: Pump P-136 Inlet Temperature - Low
1999,2024-05-03 13:33:57,FT-5005: Vessel V-105 Flow Rate - Low-Low
2000,2024-05-03 13:36:06,FT-9009: Vessel V-109 Flow Rate - High
2001,2024-05-03 13:40:06,TT-8008: Pump P-108 Inlet Temperature - Low
2002,2024-05-03 13:42:40,TT-2828: Heat Exchanger E-128 Inlet Temperature - Low
2003,2024-05-03 13:45:07,TT-1212: Heat Exchanger E-112 Inlet Temperature - Low
2004,2024-05-03 13:45:07,TT-2828: Heat Exchanger E-128 Inlet Temperature - Low
2005,2024-05-03 13:45:07,TT-4004: Heat Exchanger E-104 Outlet Temperature - High
2006,2024-05-03 13:49:47,TT-4848: Pump P-148 Outlet Temperature - Low
2007,2024-05-03 13:54:29,LT-1919: Vessel V-119 Liquid Level - Low
2008,2024-05-03 13:56:29,FT-1313: Vessel V-113 Flow Rate - High-High
2009,2024-05-03 13:59:05,LT-2002: Compressor C-102 Liquid Level - Low
2010,2024-05-03 14:02:15,PT-5050: Compressor C-150 Discharge Pressure - Low-Low
2011,2024-05-03 14:03:12,TT-8008: Pump P-108 Inlet Temperature - Low
2012,2024-05-03 14:07:55,TT-8008: Pump P-108 Inlet Temperature - Low
2013,2024-05-03 14:11:41,TT-2424: Pump P-124 Outlet Temperature - High
2014,2024-05-03 14:16:06,TT-1616: Pump P-116 Outlet Temperature - Low
2015,2024-05-03 14:19:06,TT-4444: Pump P-144 Inlet Temperature - High
2016,2024-05-03 14:19:06,TT-1616: Pump P-116 Outlet Temperature - Low
2017,2024-05-03 14:19:06,TT-4848: Pump P-148 Outlet Temperature - Low
2018,2024-05-03 14:21:19,PT-3003: Pump P-103 Discharge Pressure - High-High
2019,2024-05-03 14:21:52,FV-1001: Vessel V-101 Pressure - High
2020,2024-05-03 14:24:29,TT-1212: Heat Exchanger E-112 Inlet Temperature - Low
2021,2024-05-03 14:24:29,TT-2828: Heat Exchanger E-128 Inlet Temperature - Low
2022,2024-05-03 14:24:29,TT-4004: Heat Exchanger E-104 Outlet Temperature - High
2023,2024-05-03 14:28:22,FT-2525: Vessel V-125 Flow Rate - High-High
2024,2024-05-03 14:28:51,TT-3232: Pump P-132 Outlet Temperature - Low
2025,2024-05-03 14:33:07,LT-2727: Vessel V-127 Liquid Level - High
2026,2024-05-03 14:36:36,PT-1818: Compressor C-118 Discharge Pressure - High
2027,2024-05-03 14:38:55,FT-2525: Vessel V-125 Flow Rate - High-High
2028,2024-05-03 14:43:02,FT-2929: Vessel V-129 Flow Rate - Low-Low
2029,2024-05-03 14:45:56,LT-1515: Vessel V-115 Liquid Level - High-High
2030,2024-05-03 14:49:12,FT-4141: Vessel V-141 Flow Rate - Low
2031,2024-05-03 14:52:25,TT-3232: Pump P-132 Outlet Temperature - Low
2032,2024-05-03 14:55:46,FT-2121: Vessel V-121 Flow Rate - Low
2033,2024-05-03 14:55:46,LT-1919: Vessel V-119 Liquid Level - Low
2034,2024-05-03 14:55:46,FT-3737: Vessel V-137 Flow Rate - High-High
2035,2024-05-03 15:00:26,PT-5050: Compressor C-150 Discharge Pressure - Low-Low
2036,2024-05-03 15:04:53,TT-2020: Pump P-120 Inlet Temperature - High-High
2037,2024-05-03 15:06:39,FT-4545: Vessel V-145 Flow Rate - Low-Low
2038,2024-05-03 15:10:25,FT-2121: Vessel V-121 Flow Rate - Low
2039,2024-05-03 15:10:25,LT-1919: Vessel V-119 Liquid Level - Low
2040,2024-05-03 15:10:25,FT-3737: Vessel V-137 Flow Rate - High-High
2041,2024-05-03 15:11:42,LT-1515: Vessel V-115 Liquid Level - High-High
2042,2024-05-03 15:12:31,PT-4646: Compressor C-146 Suction Pressure - High
2043,2024-05-03 15:14:33,FT-9009: Vessel V-109 Flow Rate - High
2044,2024-05-03 15:18:24,FT-4141: Vessel V-141 Flow Rate - Low
2045,2024-05-03 15:23:02,FT-4545: Vessel V-145 Flow Rate - Low-Low
2046,2024-05-03 15:27:59,TT-3232: Pump P-132 Outlet Temperature - Low
2047,2024-05-03 15:31:33,LT-7007: Vessel V-107 Liquid Level - High-High
2048,2024-05-03 15:31:33,FV-1001: Vessel V-101 Pressure - High
2049,2024-05-03 15:31:33,LT-3939: Vessel V-139 Liquid Level - Low-Low
2050,2024-05-03 15:36:26,LT-2727: Vessel V-127 Liquid Level - High
2051,2024-05-03 15:36:27,TT-1212: Heat Exchanger E-112 Inlet Temperature - Low
2052,2024-05-03 15:36:27,TT-2828: Heat Exchanger E-128 Inlet Temperature - Low
2053,2024-05-03 15:36:27,TT-4004: Heat Exchanger E-104 Outlet Temperature - High
2054,2024-05-03 15:38:05,PT-3030: Compressor C-130 Suction Pressure - High
2055,2024-05-03 15:42:39,LT-3131: Vessel V-131 Liquid Level - High-High
2056,2024-05-03 15:45:44,TT-4848: Pump P-148 Outlet Temperature - Low
2057,2024-05-03 15:46:01,FT-4545: Vessel V-145 Flow Rate - Low-Low
2058,2024-05-03 15:47:59,FT-3333: Vessel V-133 Flow Rate - High
2059,2024-05-03 15:48:53,FT-2121: Vessel V-121 Flow Rate - Low
2060,2024-05-03 15:48:53,LT-1919: Vessel V-119 Liquid Level - Low
2061,2024-05-03 15:48:53,FT-3737: Vessel V-137 Flow Rate - High-High
2062,2024-05-03 15:50:44,FT-2121: Vessel V-121 Flow Rate - Low
2063,2024-05-03 15:50:44,LT-1919: Vessel V-119 Liquid Level - Low
2064,2024-05-03 15:50:44,FT-3737: Vessel V-137 Flow Rate - High-High
2065,2024-05-03 15:53:54,LT-4747: Vessel V-147 Liquid Level - High-High
2066,2024-05-03 15:54:22,LT-3939: Vessel V-139 Liquid Level - Low-Low
2067,2024-05-03 15:54:59,TT-4444: Pump P-144 Inlet Temperature - High
2068,2024-05-03 15:54:59,TT-1616: Pump P-116 Outlet Temperature - Low
2069,2024-05-03 15:54:59,TT-4848: Pump P-148 Outlet Temperature - Low
2070,2024-05-03 15:55:31,PT-3434: Compressor C-134 Discharge Pressure - Low-Low
2071,2024-05-03 15:55:45,TT-8008: Pump P-108 Inlet Temperature - Low
2072,2024-05-03 15:58:24,FV-1001: Vessel V-101 Pressure - High
2073,2024-05-03 16:02:39,PT-4646: Compressor C-146 Suction Pressure - High
2074,2024-05-03 16:02:46,TT-4040: Heat Exchanger E-140 Outlet Temperature - High
2075,2024-05-03 16:03:03,TT-1212: Heat Exchanger E-112 Inlet Temperature - Low
2076,2024-05-03 16:03:03,TT-2828: Heat Exchanger E-128 Inlet Temperature - Low
2077,2024-05-03 16:03:03,TT-4004: Heat Exchanger E-104 Outlet Temperature - High
2078,2024-05-03 16:07:14,TT-1212: Heat Exchanger E-112 Inlet Temperature - Low
2079,2024-05-03 16:08:36,TT-4444: Pump P-144 Inlet Temperature - High
2080,2024-05-03 16:08:36,TT-1616: Pump P-116 Outlet Temperature - Low
2081,2024-05-03 16:08:36,TT-4848: Pump P-148 Outlet Temperature - Low
2082,2024-05-03 16:09:25,FT-4949: Vessel V-149 Flow Rate - High
2083,2024-05-03 16:13:05,LT-2727: Vessel V-127 Liquid Level - High
2084,2024-05-03 16:13:14,LT-1111: Pump P-111 Liquid Level - High
2085,2024-05-03 16:17:06,FT-2121: Vessel V-121 Flow Rate - Low
2086,2024-05-03 16:17:06,LT-1919: Vessel V-119 Liquid Level - Low
2087,2024-05-03 16:17:06,FT-3737: Vessel V-137 Flow Rate - High-High
2088,2024-05-03 16:18:12,TT-2828: Heat Exchanger E-128 Inlet Temperature - Low
2089,2024-05-03 16:19:39,PT-6006: Compressor C-106 Suction Pressure - Low
2090,2024-05-03 16:20:53,TT-1212: Heat Exchanger E-112 Inlet Temperature - Low
2091,2024-05-03 16:20:53,TT-2828: Heat Exchanger E-128 Inlet Temperature - Low
2092,2024-05-03 16:20:53,TT-4004: Heat Exchanger E-104 Outlet Temperature - High
2093,2024-05-03 16:23:53,PT-3030: Compressor C-130 Suction Pressure - High
2094,2024-05-03 16:28:44,TT-2424: Pump P-124 Outlet Temperature - High
2095,2024-05-03 16:29:55,FT-2121: Vessel V-121 Flow Rate - Low
2096,2024-05-03 16:29:55,LT-1919: Vessel V-119 Liquid Level - Low
2097,2024-05-03 16:29:55,FT-3737: Vessel V-137 Flow Rate - High-High
2098,2024-05-03 16:30:53,TT-8008: Pump P-108 Inlet Temperature - Low
2099,2024-05-03 16:33:36,FT-9009: Vessel V-109 Flow Rate - High
2100,2024-05-03 16:37:20,FT-2525: Vessel V-125 Flow Rate - High-High
2101,2024-05-03 16:41:20,FT-2121: Vessel V-121 Flow Rate - Low
2102,2024-05-03 16:41:20,LT-1919: Vessel V-119 Liquid Level - Low
2103,2024-05-03 16:41:20,FT-3737: Vessel V-137 Flow Rate - High-High
2104,2024-05-03 16:45:13,LT-2002: Compressor C-102 Liquid Level - Low
2105,2024-05-03 16:47:54,FT-2121: Vessel V-121 Flow Rate - Low
2106,2024-05-03 16:47:54,LT-1919: Vessel V-119 Liquid Level - Low
2107,2024-05-03 16:47:54,FT-3737: Vessel V-137 Flow Rate - High-High
2108,2024-05-03 16:51:25,FT-5005: Vessel V-105 Flow Rate - Low-Low
2109,2024-05-03 16:52:54,LT-1515: Vessel V-115 Liquid Level - High-High
2110,2024-05-03 16:57:06,LT-7007: Vessel V-107 Liquid Level - High-High
2111,2024-05-03 16:57:06,FV-1001: Vessel V-101 Pressure - High
2112,2024-05-03 16:57:06,LT-3939: Vessel V-139 Liquid Level - Low-Low
2113,2024-05-03 16:59:07,TT-4444: Pump P-144 Inlet Temperature - High
2114,2024-05-03 16:59:07,TT-1616: Pump P-116 Outlet Temperature - Low
2115,2024-05-03 16:59:07,TT-4848: Pump P-148 Outlet Temperature - Low
2116,2024-05-03 17:02:49,FT-3737: Vessel V-137 Flow Rate - High-High
2117,2024-05-03 17:02:55,TT-4444: Pump P-144 Inlet Temperature - High
2118,2024-05-03 17:02:55,TT-1616: Pump P-116 Outlet Temperature - Low
2119,2024-05-03 17:02:55,TT-4848: Pump P-148 Outlet Temperature - Low
2120,2024-05-03 17:05:54,PT-1414: Compressor C-114 Suction Pressure - Low
2121,2024-05-03 17:05:54,PT-2626: Compressor C-126 Discharge Pressure - Low
2122,2024-05-03 17:05:54,PT-2222: Compressor C-122 Suction Pressure - High
2123,2024-05-03 17:06:47,TT-1212: Heat Exchanger E-112 Inlet Temperature - Low
2124,2024-05-03 17:06:47,TT-2828: Heat Exchanger E-128 Inlet Temperature - Low
2125,2024-05-03 17:06:47,TT-4004: Heat Exchanger E-104 Outlet Temperature - High
2126,2024-05-03 17:09:18,TT-2424: Pump P-124 Outlet Temperature - High
2127,2024-05-03 17:10:28,TT-3636: Pump P-136 Inlet Temperature - Low
2128,2024-05-03 17:14:21,LT-2727: Vessel V-127 Liquid Level - High
2129,2024-05-03 17:16:04,FT-4141: Vessel V-141 Flow Rate - Low
2130,2024-05-03 17:20:02,TT-2828: Heat Exchanger E-128 Inlet Temperature - Low
2131,2024-05-03 17:20:41,PT-4646: Compressor C-146 Suction Pressure - High
2132,2024-05-03 17:20:47,LT-1515: Vessel V-115 Liquid Level - High-High
2133,2024-05-03 17:23:27,LT-4747: Vessel V-147 Liquid Level - High-High
2134,2024-05-03 17:25:17,LT-3939: Vessel V-139 Liquid Level - Low-Low
2135,2024-05-03 17:25:37,FV-1001: Vessel V-101 Pressure - High
2136,2024-05-03 17:25:39,PT-4646: Compressor C-146 Suction Pressure - High
2137,2024-05-03 17:28:51,LT-4343: Vessel V-143 Liquid Level - Low
2138,2024-05-03 17:31:41,TT-3232: Pump P-132 Outlet Temperature - Low
2139,2024-05-03 17:34:38,LT-3535: Vessel V-135 Liquid Level - High
2140,2024-05-03 17:38:29,PT-1414: Compressor C-114 Suction Pressure - Low
2141,2024-05-03 17:38:29,PT-2626: Compressor C-126 Discharge Pressure - Low
2142,2024-05-03 17:38:29,PT-2222: Compressor C-122 Suction Pressure - High
2143,2024-05-03 17:39:37,FT-2525: Vessel V-125 Flow Rate - High-High
2144,2024-05-03 17:39:45,FT-4949: Vessel V-149 Flow Rate - High
2145,2024-05-03 17:42:02,TT-2020: Pump P-120 Inlet Temperature - High-High
2146,2024-05-03 17:42:53,FT-2121: Vessel V-121 Flow Rate - Low
2147,2024-05-03 17:42:53,LT-1919: Vessel V-119 Liquid Level - Low
2148,2024-05-03 17:42:53,FT-3737: Vessel V-137 Flow Rate - High-High
2149,2024-05-03 17:47:25,TT-4444: Pump P-144 Inlet Temperature - High
2150,2024-05-03 17:47:25,TT-1616: Pump P-116 Outlet Temperature - Low
2151,2024-05-03 17:47:25,TT-4848: Pump P-148 Outlet Temperature - Low
2152,2024-05-03 17:49:53,LT-1515: Vessel V-115 Liquid Level - High-High
2153,2024-05-03 17:52:03,LT-7007: Vessel V-107 Liquid Level - High-High
2154,2024-05-03 17:55:15,TT-3636: Pump P-136 Inlet Temperature - Low
2155,2024-05-03 17:55:29,LT-1111: Pump P-111 Liquid Level - High
2156,2024-05-03 18:00:15,PT-1010: Compressor C-110 Discharge Pressure - Low-Low
2157,2024-05-03 18:03:31,LT-4747: Vessel V-147 Liquid Level - High-High
2158,2024-05-03 18:07:40,FT-4141: Vessel V-141 Flow Rate - Low
2159,2024-05-03 18:09:18,TT-3636: Pump P-136 Inlet Temperature - Low
2160,2024-05-03 18:12:39,FT-4141: Vessel V-141 Flow Rate - Low
2161,2024-05-03 18:14:22,LT-3535: Vessel V-135 Liquid Level - High
2162,2024-05-03 18:17:51,FT-1313: Vessel V-113 Flow Rate - High-High
2163,2024-05-03 18:17:58,PT-3003: Pump P-103 Discharge Pressure - High-High
2164,2024-05-03 18:21:58,FT-4141: Vessel V-141 Flow Rate - Low
2165,2024-05-03 18:25:10,FT-4545: Vessel V-145 Flow Rate - Low-Low
2166,2024-05-03 18:26:46,PT-5050: Compressor C-150 Discharge Pressure - Low-Low
2167,2024-05-03 18:27:44,LT-3535: Vessel V-135 Liquid Level - High
2168,2024-05-03 18:30:44,LT-1515: Vessel V-115 Liquid Level - High-High
2169,2024-05-03 18:33:03,FT-2121: Vessel V-121 Flow Rate - Low
2170,2024-05-03 18:33:03,LT-1919: Vessel V-119 Liquid Level - Low
2171,2024-05-03 18:33:03,FT-3737: Vessel V-137 Flow Rate - High-High
2172,2024-05-03 18:34:38,FT-4141: Vessel V-141 Flow Rate - Low
2173,2024-05-03 18:38:27,TT-4040: Heat Exchanger E-140 Outlet Temperature - High
2174,2024-05-03 18:41:42,LT-7007: Vessel V-107 Liquid Level - High-High
2175,2024-05-03 18:41:42,FV-1001: Vessel V-101 Pressure - High
2176,2024-05-03 18:41:42,LT-3939: Vessel V-139 Liquid Level - Low-Low
2177,2024-05-03 18:45:45,FT-4949: Vessel V-149 Flow Rate - High
2178,2024-05-03 18:50:11,FT-4949: Vessel V-149 Flow Rate - High
2179,2024-05-03 18:53:01,LT-2002: Compressor C-102 Liquid Level - Low
2180,2024-05-03 18:55:12,FT-1313: Vessel V-113 Flow Rate - High-High
